#SampleID	ERR2088984	ERR2088985	ERR2088986	ERR2088987	ERR2088988	ERR2088989	ERR2088990	ERR2088991	ERR2088992	ERR2088993	ERR2088994	ERR2088995	ERR2729815	ERR2729816	ERR2729817	ERR2729818	ERR2729819	ERR2729820	ERR2729821	ERR2729822	ERR2729823	ERR2729824	ERR2729825	ERR2729826	ERR2729827	ERR2729828	ERR2729829	ERR2729830	ERR2729831	ERR2729832	ERR2729833	ERR2729834	ERR2729835	ERR2729836	ERR2729837	ERR2729838	ERR2729839	ERR2729840	ERR2729841	ERR2729842	ERR2729843	ERR2729844	ERR2729845	ERR2729846	ERR2729847	ERR2729848	ERR2729849	ERR2729850	ERR2729851	ERR2729852	ERR2729853	ERR2729854	ERR2729855	ERR2729856	ERR2729857	ERR2729858	ERR2729859	ERR2729860	ERR2729861	ERR2729862	ERR2729863	ERR2729864	ERR2729865	ERR2729866	ERR2729867	ERR2729868	ERR2729869	ERR2729870	ERR2729871	ERR2729872	ERR2729873	ERR2729874	ERR2729875	ERR2729876	ERR2729877	ERR2729878	ERR2729879	ERR2729880	ERR2729881	ERR2729882	ERR2729883	ERR2729884	ERR2729885	ERR2729886	ERR2729887	ERR2729888	ERR2729889	ERR2729890	ERR2729891	ERR2729892	ERR2729893	ERR2729894	ERR2729895	ERR2729896	ERR2729897	ERR2729898	ERR2729899	ERR2729900	ERR2729901	ERR2729902	ERR2729903	ERR2729904	ERR2729905	ERR2729906	ERR2729907	ERR2729908	ERR2729909	ERR2729910	ERR2729911	ERR2729912	ERR2729913	ERR2729914	ERR2729915	ERR2729916	ERR2729917	ERR2729918	ERR2729919	ERR2729920	ERR2729921	ERR2729922	ERR2729923	ERR2729924	ERR2729925	ERR2729926	ERR2729927	ERR2729928	ERR2729929	ERR2729930	ERR2729931	ERR2729932	ERR2729933	ERR2729934	ERR2729935	ERR2729936	ERR2729937	ERR2729938	ERR2729939	ERR2729940	ERR2729941	ERR2729942	ERR2729943	ERR2729944	ERR2729945	ERR2729946	ERR2729947	ERR2729948	ERR2729949	ERR2729950	ERR2729951	ERR2729952	ERR2729953	ERR2729954	ERR2729955	ERR2729956	ERR2729957	ERR2729958	ERR2729959	ERR2729960	ERR2729961	ERR2729962	ERR2729963	ERR2729964	ERR2729965	ERR2729966	ERR2729967	ERR2729968	ERR2729969	ERR2729970	ERR2729971	ERR2729972
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicomonaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicomonaceae;g__Endozoicomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	6.0	1.0	8.0	4.0	2.0	0	3.0	0	2.0	0	6.0	2.0	1.0	2.0	0	2.0	2.0	2.0	0	1.0	3.0	0	0	3.0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae;g__Allohahella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	1.0	10.0	0	6.0	0	5.0	0	4.0	0	3.0	2.0	0	4.0	0	5.0	0	4.0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae;g__Allohahella;s__Allohahella_antarctica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0	1.0	21.0	0	12.0	2.0	5.0	2.0	4.0	1.0	3.0	2.0	0	8.0	0	4.0	0	23.0	0	3.0	0	5.0	0	1.0	0	2.0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	1.0	0	1.0	0	4.0	0	4.0	0	1.0	0	1.0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae;g__Hahella	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	3.0	0	0	45.0	3.0	58.0	3.0	29.0	4.0	13.0	6.0	20.0	3.0	11.0	10.0	1.0	16.0	0	22.0	1.0	37.0	0	4.0	0	7.0	0	8.0	0	3.0	1.0	4.0	0	1.0	0	0	0	0	0	0	0	4.0	0	3.0	0	1.0	0	1.0	0	1.0	0	2.0	1.0	5.0	0	11.0	0	6.0	0	2.0	0	1.0	0	3.0	1.0	1.0	0	2.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	10.0	6.0	8.0	5.0	4.0	5.0	8.0	3.0	11.0	2.0	2.0	1.0	13.0	11.0	10.0	11.0	6.0	7.0	13.0	2.0	8.0	5.0	4.0	0	2.0	4.0	1.0	8.0	1.0	7.0	3.0	4.0	1.0	3.0	1.0	3.0	4.0	5.0	1.0	10.0	4.0	4.0	3.0	1.0	5.0	2.0	3.0	2.0	1.0	10.0	2.0	5.0	1.0	5.0	3.0	10.0	3.0	3.0	2.0	3.0	1.0	8.0	1.0	5.0	1.0	10.0	0	3.0	0	1.0	1.0	2.0	0	0	0	0	1.0	0	0	0	2.0	0	2.0	0	5.0	0	0	0	4.0	2.0	1.0	4.0	0	5.0	3.0	1.0	1.0	3.0	1.0	1.0	0	1.0	1.0	1.0	1.0	2.0	0	0	4.0	1.0	1.0	2.0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	1.0	2.0	0	0	3.0	1.0	0	1.0	2.0	0	2.0	0	3.0	0	2.0	0	1.0	0	0	1.0	3.0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Candidatus_Portiera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas	0	0	0	0	0	0	0	0	0	0	0	0	348.0	99.0	327.0	73.0	298.0	66.0	435.0	66.0	656.0	68.0	564.0	73.0	466.0	351.0	671.0	455.0	415.0	315.0	1018.0	194.0	950.0	128.0	976.0	139.0	452.0	321.0	711.0	268.0	622.0	243.0	226.0	192.0	295.0	153.0	309.0	166.0	36.0	247.0	45.0	241.0	35.0	217.0	29.0	84.0	34.0	78.0	22.0	103.0	32.0	393.0	38.0	492.0	42.0	597.0	109.0	257.0	126.0	125.0	110.0	270.0	206.0	464.0	154.0	464.0	199.0	543.0	94.0	235.0	76.0	183.0	102.0	218.0	0	0	0	0	253.0	97.0	192.0	109.0	228.0	80.0	337.0	135.0	517.0	125.0	336.0	87.0	315.0	638.0	476.0	688.0	357.0	647.0	560.0	300.0	751.0	264.0	684.0	224.0	442.0	433.0	504.0	353.0	432.0	406.0	192.0	173.0	241.0	433.0	161.0	237.0	2.0	90.0	1.0	90.0	4.0	103.0	12.0	112.0	13.0	84.0	15.0	110.0	36.0	698.0	26.0	583.0	33.0	842.0	84.0	416.0	66.0	420.0	59.0	451.0	143.0	670.0	131.0	597.0	125.0	535.0	71.0	167.0	38.0	275.0	54.0	317.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__Candidatus_Halomonas_phosphatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	10.0	1.0	5.0	0	4.0	0	2.0	0	1.0	1.0	5.0	5.0	15.0	4.0	7.0	3.0	14.0	0	10.0	3.0	16.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	5.0	0	4.0	0	5.0	0	3.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	1.0	0	21.0	0	33.0	1.0	33.0	0	8.0	5.0	7.0	2.0	6.0	1.0	28.0	44.0	53.0	42.0	44.0	71.0	65.0	19.0	67.0	51.0	46.0	36.0	0	2.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	2.0	0	2.0	1.0	31.0	0	32.0	0	53.0	0	18.0	0	22.0	0	31.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Kangiellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	1.0	0	6.0	0	2.0	0	1.0	2.0	3.0	0	5.0	0	0	2.0	4.0	0	5.0	0	5.0	0	4.0	1.0	2.0	2.0	1.0	0	2.0	0	0	0	0	1.0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	1.0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	1.0	0	3.0	0	2.0	0	1.0	0	1.0	0	6.0	0	2.0	0	2.0	0	0	0	4.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Motiliproteus	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oceanobacter	0	0	0	0	0	0	0	0	0	0	0	0	4.0	6.0	13.0	7.0	8.0	3.0	13.0	4.0	21.0	9.0	21.0	9.0	25.0	6.0	33.0	9.0	27.0	9.0	0	1.0	0	1.0	2.0	4.0	17.0	6.0	32.0	12.0	37.0	4.0	2.0	9.0	4.0	3.0	6.0	5.0	0	2.0	0	4.0	0	6.0	0	3.0	0	3.0	0	2.0	1.0	3.0	0	0	0	4.0	0	0	0	1.0	0	0	0	9.0	0	7.0	0	7.0	0	8.0	0	5.0	0	5.0	0	0	0	0	6.0	3.0	5.0	0	2.0	0	11.0	21.0	17.0	17.0	14.0	23.0	21.0	24.0	31.0	22.0	32.0	28.0	1.0	4.0	2.0	0	2.0	1.0	32.0	8.0	41.0	12.0	16.0	9.0	4.0	9.0	3.0	17.0	4.0	19.0	0	2.0	0	1.0	0	0	0	5.0	0	3.0	0	6.0	0	4.0	0	3.0	0	8.0	0	2.0	0	1.0	0	4.0	1.0	2.0	0	0	0	4.0	0	4.0	0	1.0	0	4.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Thalassolituus	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Thalassolituus;s__Thalassolituus_sp._H61	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	3.0	0	1.0	350.0	58.0	478.0	53.0	433.0	64.0	154.0	90.0	220.0	110.0	168.0	87.0	9.0	300.0	16.0	265.0	8.0	274.0	0	124.0	1.0	140.0	2.0	109.0	0	33.0	0	29.0	0	29.0	0	0	0	1.0	0	1.0	0	18.0	1.0	9.0	0	12.0	0	25.0	1.0	21.0	0	40.0	0	104.0	0	22.0	0	105.0	0	31.0	0	38.0	0	47.0	0	17.0	0	10.0	0	15.0	0	0	0	0	0	0	0	0	0	1.0	8.0	2.0	17.0	3.0	10.0	1.0	5.0	7.0	1.0	2.0	3.0	1.0	0	14.0	1.0	8.0	0	3.0	0	4.0	0	1.0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	2.0	0	3.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0	1.0	3.0	0	4.0	432.0	69.0	585.0	75.0	474.0	60.0	128.0	102.0	246.0	129.0	169.0	92.0	19.0	412.0	10.0	304.0	8.0	244.0	0	154.0	0	126.0	0	106.0	1.0	45.0	0	29.0	0	39.0	0	3.0	0	0	0	0	0	12.0	0	12.0	0	32.0	0	28.0	0	31.0	0	39.0	0	114.0	0	31.0	0	100.0	0	34.0	0	44.0	0	53.0	0	11.0	0	15.0	0	11.0	0	0	0	0	0	13.0	0	8.0	0	9.0	1144.0	341.0	1717.0	280.0	1198.0	244.0	372.0	475.0	578.0	535.0	481.0	523.0	22.0	1568.0	35.0	1465.0	32.0	1091.0	0	593.0	2.0	514.0	2.0	565.0	0	114.0	0	238.0	0	147.0	0	2.0	0	1.0	0	1.0	1.0	56.0	0	37.0	0	55.0	0	135.0	0	112.0	0	151.0	0	495.0	0	460.0	0	507.0	0	163.0	0	126.0	0	131.0	0	41.0	0	60.0	0	84.0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	73.0	27.0	66.0	19.0	62.0	15.0	54.0	19.0	81.0	13.0	51.0	18.0	58.0	17.0	94.0	15.0	73.0	14.0	68.0	29.0	54.0	19.0	60.0	50.0	28.0	30.0	53.0	46.0	45.0	35.0	80.0	49.0	64.0	62.0	60.0	44.0	0	31.0	3.0	39.0	2.0	93.0	0	20.0	0	30.0	0	40.0	0	13.0	0	12.0	0	39.0	0	16.0	0	44.0	0	35.0	0	44.0	0	35.0	0	50.0	0	29.0	0	21.0	0	57.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Reinekea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Orbales;f__Orbaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Orbales;f__Orbaceae;g__Candidatus_Schmidhempelia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Orbales;f__Orbaceae;g__Gilliamella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	3.0	0	0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	3.0	1.0	0	2.0	0	1.0	1.0	1.0	1.0	0	2.0	0	1.0	0	0	0	0	1.0	2.0	2.0	2.0	0	0	0	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	0	1.0	18.0	2.0	16.0	2.0	24.0	4.0	3.0	3.0	0	1.0	2.0	3.0	2.0	2.0	1.0	0	2.0	1.0	6.0	1.0	5.0	4.0	3.0	3.0	2.0	4.0	0	4.0	1.0	4.0	0	0	0	1.0	0	4.0	0	0	0	0	0	0	0	0	0	0
